,symbol,update_date,querter_sales,profit,operating,real_profit,sales,shared,next_update_date
1487,PM,200630.0,6651.0,4472.0,2731.0,1947.0,29130000000.0,1558536997.0,211018.0
1488,PSX,210331.0,21627.0,1562.0,-925.0,-654.0,64879999999.99999,437865488.0,211021.0
1489,PSX,201231.0,16409.0,1259.0,-909.0,-539.0,64879999999.99999,437865488.0,211021.0
1490,PSX,200930.0,15929.0,1420.0,-1584.0,-799.0,64879999999.99999,437865488.0,211021.0
1491,PSX,200630.0,10913.0,1305.0,-592.0,-141.0,64879999999.99999,437865488.0,211021.0
1492,PNW,210331.0,696.48,,47.53,35.64,3620000000.0,112750962.0,211028.0
1493,PNW,201231.0,740.96,,30.85,-19.39,3620000000.0,112750962.0,211028.0
1494,PNW,200930.0,1254.5,,455.01,346.37,3620000000.0,112750962.0,211028.0
1495,PNW,200630.0,929.59,,261.87,193.59,3620000000.0,112750962.0,211028.0
1496,PXD,210331.0,3064.0,1444.0,587.0,-70.0,8080000000.0,243952401.0,211108.0
1497,PXD,201231.0,2016.0,745.0,223.0,-30.0,8080000000.0,243952401.0,211108.0
1498,PXD,200930.0,1857.0,633.0,82.0,-20.0,8080000000.0,243952401.0,211108.0
1499,PXD,200630.0,1141.0,355.0,-224.0,-439.0,8080000000.0,243952401.0,211108.0
1500,PNC,210331.0,4355.0,,,1816.0,8720000000.0,424858349.0,211014.0
1501,PNC,201231.0,4360.0,,,1442.0,8720000000.0,424858349.0,211014.0
1502,PNC,200930.0,4473.0,,,1519.0,8720000000.0,424858349.0,211014.0
1503,PNC,200630.0,4404.0,,,3648.0,8720000000.0,424858349.0,211014.0
1504,POOL,210331.0,1060.74,301.13,129.03,98.66,4320000000.0,40131408.0,211020.0
1505,POOL,201231.0,839.26,239.09,74.35,59.17,4320000000.0,40131408.0,211020.0
1506,POOL,200930.0,1139.23,328.7,148.23,119.1,4320000000.0,40131408.0,211020.0
1507,POOL,200630.0,1280.85,373.48,205.86,157.56,4320000000.0,40131408.0,211020.0
1508,PPG,210331.0,3881.0,1649.0,508.0,378.0,14340000000.0,236946358.0,211020.0
1509,PPG,201231.0,3757.0,1617.0,376.0,272.0,14340000000.0,236946358.0,211020.0
1510,PPG,200930.0,3685.0,1659.0,593.0,442.0,14340000000.0,236946358.0,211020.0
1511,PPG,200630.0,3015.0,1312.0,161.0,102.0,14340000000.0,236946358.0,211020.0
1512,PPL,210331.0,1498.0,,415.0,-1840.0,7050000000.0,769427879.0,211102.0
1513,PPL,201231.0,1929.0,,704.0,290.0,7050000000.0,769427879.0,211102.0
1514,PPL,200930.0,1885.0,,687.0,281.0,7050000000.0,769427879.0,211102.0
1515,PPL,200630.0,1739.0,,595.0,344.0,7050000000.0,769427879.0,211102.0
1516,PFG,210331.0,3208.5,,613.9,517.1,13400000000.0,272012431.0,211025.0
1517,PFG,201231.0,3765.1,,591.6,472.6,13400000000.0,272012431.0,211025.0
1518,PFG,200930.0,3310.7,,275.1,236.0,13400000000.0,272012431.0,211025.0
1519,PFG,200630.0,3114.6,,498.6,398.3,13400000000.0,272012431.0,211025.0
1520,PG,210331.0,18109.0,9187.0,3785.0,3269.0,74870000000.0,2448232786.0,211025.0
1521,PG,201231.0,19745.0,10492.0,5380.0,3854.0,74870000000.0,2448232786.0,211025.0
1522,PG,200930.0,19318.0,10176.0,5281.0,4277.0,74870000000.0,2448232786.0,211025.0
1523,PG,200630.0,17698.0,9039.0,3477.0,2800.0,74870000000.0,2448232786.0,211025.0
1524,PGR,210331.0,11439.6,,1924.3,1480.0,44760000000.0,585153282.0,211018.0
1525,PGR,201231.0,11410.3,,2162.4,1684.3,44760000000.0,585153282.0,211018.0
1526,PGR,200930.0,10942.5,,1979.9,1530.8,44760000000.0,585153282.0,211018.0
1527,PGR,200630.0,10967.2,,2325.2,1790.4,44760000000.0,585153282.0,211018.0
1528,PLD,210331.0,1148.32,820.98,154.48,367.35,4610000000.0,739773000.0,210718.0
1529,PLD,201231.0,1111.6,820.62,309.29,281.89,4610000000.0,739773000.0,210718.0
1530,PLD,200930.0,1082.77,791.49,215.12,302.69,4610000000.0,739773000.0,210718.0
1531,PLD,200630.0,1266.12,952.47,458.06,406.17,4610000000.0,739773000.0,210718.0
1532,PRU,210331.0,16952.0,,3414.0,2828.0,73990000000.0,394000000.0,211101.0
1533,PRU,201231.0,16029.0,,900.0,819.0,73990000000.0,394000000.0,211101.0
1534,PRU,200930.0,15425.0,,1447.0,1487.0,73990000000.0,394000000.0,211101.0
1535,PRU,200630.0,25579.0,,-2670.0,-2680.0,73990000000.0,394000000.0,211101.0
1536,PTC,210331.0,461.79,372.34,101.69,109.26,1630000000.0,116854806.0,211026.0
1537,PTC,201231.0,429.05,342.22,90.34,23.52,1630000000.0,116854806.0,211026.0
1538,PTC,200930.0,390.98,306.37,67.01,53.41,1630000000.0,116854806.0,211026.0
1539,PTC,200627.0,351.72,272.5,63.4,34.68,1630000000.0,116854806.0,211026.0
1540,PEG,210331.0,2889.0,,741.0,648.0,9710000000.0,505479706.0,211101.0
1541,PEG,201231.0,2402.0,,433.0,431.0,9710000000.0,505479706.0,211101.0
1542,PEG,200930.0,2370.0,,633.0,575.0,9710000000.0,505479706.0,211101.0
1543,PEG,200630.0,2050.0,,407.0,451.0,9710000000.0,505479706.0,211101.0
1544,PSA,210331.0,767.26,538.84,372.41,433.04,2970000000.0,174978140.0,211026.0
1545,PSA,201231.0,759.04,553.52,391.56,351.27,2970000000.0,174978140.0,211026.0
1546,PSA,200930.0,730.66,513.2,353.57,324.87,2970000000.0,174978140.0,211026.0
1547,PSA,200630.0,709.28,483.68,325.77,314.92,2970000000.0,174978140.0,211026.0
1548,PHM,210331.0,2729.79,729.85,394.05,304.11,13770000000.0,262966121.0,210726.0
1549,PHM,201231.0,3192.36,808.94,523.75,438.11,13770000000.0,262966121.0,210726.0
1550,PHM,200930.0,2954.96,759.91,484.17,416.4,13770000000.0,262966121.0,210726.0
1551,PHM,200630.0,4888.76,1209.3,720.78,552.33,13770000000.0,262966121.0,210726.0
1552,PVH,210502.0,2079.3,1229.1,197.4,99.9,7870000000.0,71359730.0,210824.0
1553,PVH,210131.0,2089.8,1126.3,23.7,-57.7,7870000000.0,71359730.0,210824.0
1554,PVH,201101.0,2118.1,1101.3,120.7,69.8,7870000000.0,71359730.0,210824.0
1555,PVH,200802.0,1580.7,883.3,-6.3,-51.4,7870000000.0,71359730.0,210824.0
1556,QRVO,210403.0,1072.73,528.48,293.07,298.74,4019999999.9999995,111262287.0,211103.0
1557,QRVO,210102.0,1094.83,537.75,237.2,201.03,4019999999.9999995,111262287.0,211103.0
1558,QRVO,201003.0,1060.29,491.55,221.64,136.92,4019999999.9999995,111262287.0,211103.0
1559,QRVO,200627.0,787.45,325.79,89.91,96.92,4019999999.9999995,111262287.0,211103.0
1560,PWR,210331.0,2703.58,372.89,113.37,89.76,11140000000.0,139346092.0,211103.0
1561,PWR,201231.0,2912.18,465.87,175.62,170.05,11140000000.0,139346092.0,211103.0
1562,PWR,200930.0,3020.16,507.51,241.69,162.91,11140000000.0,139346092.0,211103.0
1563,PWR,200630.0,2506.23,355.26,101.98,73.95,11140000000.0,139346092.0,211103.0
1564,QCOM,210328.0,7935.0,4503.0,2151.0,1762.0,29410000000.0,1128000000.0,211109.0
1565,QCOM,201227.0,8235.0,4746.0,2525.0,2455.0,29410000000.0,1128000000.0,211109.0
1566,QCOM,200927.0,8346.0,5580.0,3396.0,2960.0,29410000000.0,1128000000.0,211109.0
1567,QCOM,200628.0,4893.0,2813.0,770.0,845.0,29410000000.0,1128000000.0,211109.0
1568,DGX,210331.0,2720.0,1105.0,660.0,469.0,10340000000.0,130638109.0,211025.0
1569,DGX,201231.0,3002.0,1180.0,795.0,579.0,10340000000.0,130638109.0,211025.0
1570,DGX,200930.0,2786.0,1220.0,718.0,568.0,10340000000.0,130638109.0,211025.0
1571,DGX,200630.0,1827.0,643.0,283.0,185.0,10340000000.0,130638109.0,211025.0
1572,RL,210327.0,1287.0,809.3,-25.7,-74.1,4400000000.0,73131312.0,211110.0
1573,RL,201226.0,1432.8,937.4,170.4,119.8,4400000000.0,73131312.0,211110.0
1574,RL,200926.0,1193.5,794.0,-20.3,-39.1,4400000000.0,73131312.0,211110.0
1575,RL,200627.0,487.5,350.0,-168.0,-127.7,4400000000.0,73131312.0,211110.0
1576,RJF,210331.0,2409.0,2317.0,447.0,355.0,8670000000.0,137418106.0,211026.0
1577,RJF,201231.0,2260.0,2164.0,399.0,312.0,8670000000.0,137418106.0,211026.0
1578,RJF,200930.0,2121.0,2030.0,256.0,209.0,8670000000.0,137418106.0,211026.0
1579,RJF,200630.0,1876.0,1787.0,198.0,172.0,8670000000.0,137418106.0,211026.0
1580,RTX,210331.0,15251.0,2734.0,1013.0,753.0,60480000000.0,1515089870.0,211101.0
1581,RTX,201231.0,16419.0,2220.0,138.0,135.0,60480000000.0,1515089870.0,211101.0
1582,RTX,200930.0,14747.0,1885.0,429.0,264.0,60480000000.0,1515089870.0,211101.0
1583,RTX,200630.0,14061.0,2030.0,-3760.0,-3835.0,60480000000.0,1515089870.0,211101.0
1584,O,210331.0,442.8,414.31,94.19,95.94,1680000000.0,380168592.0,210801.0
1585,O,201231.0,418.08,390.94,97.63,117.93,1680000000.0,380168592.0,210801.0
1586,O,200930.0,404.57,379.16,12.62,22.9,1680000000.0,380168592.0,210801.0
1587,O,200630.0,414.64,388.18,110.03,107.82,1680000000.0,380168592.0,210801.0
1588,REG,210331.0,274.7,192.96,93.71,80.66,1010000000.0,169862160.0,211102.0
1589,REG,201231.0,258.46,177.75,42.88,38.49,1010000000.0,169862160.0,211102.0
1590,REG,200930.0,242.94,165.66,40.7,12.69,1010000000.0,169862160.0,211102.0
1591,REG,200630.0,231.11,154.29,45.32,19.05,1010000000.0,169862160.0,211102.0
1592,REGN,210331.0,2528.7,2220.7,1112.7,1115.2,9200000000.0,106543805.0,211108.0
1593,REGN,201231.0,2422.9,2069.8,1167.0,1149.2,9200000000.0,106543805.0,211108.0
1594,REGN,200930.0,2294.0,2020.0,1053.1,842.1,9200000000.0,106543805.0,211108.0
1595,REGN,200630.0,1952.0,1676.5,656.4,897.3,9200000000.0,106543805.0,211108.0
1596,RF,210331.0,1654.0,,,642.0,3400000000.0,961285396.0,211021.0
1597,RF,201231.0,1741.0,,,616.0,3400000000.0,961285396.0,211021.0
1598,RF,200930.0,1714.0,,,530.0,3400000000.0,961285396.0,211021.0
1599,RF,200630.0,1636.0,,,-214.0,3400000000.0,961285396.0,211021.0
1600,RSG,210331.0,2596.4,1062.1,492.4,295.9,10200000000.0,319338833.0,211027.0
1601,RSG,201231.0,2573.2,1026.0,365.3,235.4,10200000000.0,319338833.0,211027.0
1602,RSG,200930.0,2572.1,1036.7,413.4,260.0,10200000000.0,319338833.0,211027.0
1603,RSG,200630.0,2454.4,986.3,395.2,225.5,10200000000.0,319338833.0,211027.0
1604,RMD,210331.0,768.77,447.26,223.43,-78.48,3090000000.0,145517832.0,211027.0
1605,RMD,201231.0,800.01,462.48,221.72,179.51,3090000000.0,145517832.0,211027.0
1606,RMD,200930.0,751.94,438.66,216.9,178.37,3090000000.0,145517832.0,211027.0
1607,RMD,200630.0,770.34,449.37,223.25,177.84,3090000000.0,145517832.0,211027.0
1608,RHI,210331.0,1398.38,561.71,150.06,110.6,5000000000.0,112780592.0,211026.0
1609,RHI,201231.0,1304.09,514.33,129.51,94.42,5000000000.0,112780592.0,211026.0
1610,RHI,200930.0,1189.9,467.35,102.31,75.75,5000000000.0,112780592.0,211026.0
1611,RHI,200630.0,1108.33,423.08,57.92,46.2,5000000000.0,112780592.0,211026.0
1612,ROK,210331.0,1776.1,767.4,507.7,415.0,6310000000.0,116076695.0,211115.0
1613,ROK,201231.0,1565.3,646.5,700.7,593.3,6310000000.0,116076695.0,211115.0
1614,ROK,200930.0,1570.0,639.3,299.6,262.7,6310000000.0,116076695.0,211115.0
1615,ROK,200630.0,1394.0,554.2,334.5,317.8,6310000000.0,116076695.0,211115.0
1616,ROL,210331.0,535.55,274.0,88.2,92.64,2210000000.0,492123516.0,211026.0
1617,ROL,201231.0,536.29,269.95,88.46,62.62,2210000000.0,492123516.0,211026.0
1618,ROL,200930.0,583.7,308.22,111.12,79.58,2210000000.0,492123516.0,211026.0
1619,ROL,200630.0,553.33,297.71,104.53,75.36,2210000000.0,492123516.0,211026.0
1620,ROP,210331.0,1528.6,993.8,400.5,289.0,5710000000.0,105239028.0,211031.0
1621,ROP,201231.0,1505.3,966.6,380.7,255.8,5710000000.0,105239028.0,211031.0
1622,ROP,200930.0,1366.1,875.9,367.6,234.4,5710000000.0,105239028.0,211031.0
1623,ROP,200630.0,1305.0,843.7,333.6,219.2,5710000000.0,105239028.0,211031.0
1624,ROST,210501.0,4516.08,1317.68,642.63,476.48,15200000000.0,357120667.0,210825.0
1625,ROST,210130.0,4249.67,1092.63,402.0,237.98,15200000000.0,357120667.0,210825.0
1626,ROST,201031.0,3754.51,1043.09,165.23,131.2,15200000000.0,357120667.0,210825.0
1627,ROST,200801.0,2684.71,604.59,85.1,22.05,15200000000.0,357120667.0,210825.0
1628,RCL,210331.0,42.01,-236.34,-815.54,-1131.72,218060000.0,254570657.0,211021.0
1629,RCL,201231.0,34.14,-235.31,-1016.55,-1366.93,218060000.0,254570657.0,211021.0
1630,RCL,200930.0,-33.69,-317.47,-996.89,-1346.76,218060000.0,254570657.0,211021.0
1631,RCL,200630.0,175.6,-479.2,-1344.46,-1639.29,218060000.0,254570657.0,211021.0
1632,SPGI,210331.0,2016.0,1489.0,1081.0,755.0,7670000000.0,240900000.0,211101.0
1633,SPGI,201231.0,1867.0,1308.0,657.0,454.0,7670000000.0,240900000.0,211101.0
1634,SPGI,200930.0,1846.0,1327.0,665.0,455.0,7670000000.0,240900000.0,211101.0
1635,SPGI,200630.0,1943.0,1450.0,1102.0,792.0,7670000000.0,240900000.0,211101.0
1636,CRM,210430.0,5963.0,4408.0,340.0,469.0,22350000000.0,926000000.0,210825.0
1637,CRM,210131.0,5817.0,4338.0,193.0,267.0,22350000000.0,926000000.0,210825.0
1638,CRM,201031.0,5419.0,4025.0,224.0,1081.0,22350000000.0,926000000.0,210825.0
1639,CRM,200731.0,5151.0,3840.0,178.0,2625.0,22350000000.0,926000000.0,210825.0
1640,SBAC,210331.0,548.74,418.96,161.93,-11.74,2109999999.9999998,109344636.0,211031.0
1641,SBAC,201231.0,535.91,407.92,165.1,105.78,2109999999.9999998,109344636.0,211031.0
1642,SBAC,200930.0,522.94,401.42,157.74,22.57,2109999999.9999998,109344636.0,211031.0
1643,SBAC,200630.0,507.23,395.72,157.05,22.81,2109999999.9999998,109344636.0,211031.0
1644,SLB,210331.0,5223.0,719.0,503.0,299.0,21370000000.0,1398332463.0,210722.0
1645,SLB,201231.0,5532.0,704.0,546.0,374.0,21370000000.0,1398332463.0,210722.0
1646,SLB,200930.0,5258.0,634.0,62.0,-82.0,21370000000.0,1398332463.0,210722.0
1647,SLB,200630.0,5356.0,431.0,-3516.0,-3434.0,21370000000.0,1398332463.0,210722.0
1648,STX,210402.0,2731.0,740.0,386.0,329.0,10190000000.0,228873365.0,211026.0
1649,STX,210101.0,2623.0,696.0,348.0,280.0,10190000000.0,228873365.0,211026.0
1650,STX,201002.0,2314.0,596.0,251.0,223.0,10190000000.0,228873365.0,211026.0
1651,STX,200703.0,2517.0,667.0,267.0,166.0,10190000000.0,228873365.0,211026.0
1652,SEE,210331.0,1267.1,401.1,202.5,110.1,5000000000.0,151989913.0,211109.0
1653,SEE,201231.0,1340.9,424.4,220.8,142.2,5000000000.0,151989913.0,211109.0
1654,SEE,200930.0,1237.2,404.5,194.5,134.0,5000000000.0,151989913.0,211109.0
1655,SEE,200630.0,1151.2,389.9,186.0,100.1,5000000000.0,151989913.0,211109.0
1656,SRE,210331.0,3259.0,,973.0,895.0,11590000000.0,302760705.0,211102.0
1657,SRE,201231.0,3171.0,,559.0,461.0,11590000000.0,302760705.0,211102.0
1658,SRE,200930.0,2644.0,,409.0,399.0,11590000000.0,302760705.0,211102.0
1659,SRE,200630.0,2513.0,,652.0,2277.0,11590000000.0,302760705.0,211102.0
1660,NOW,210331.0,1360.0,1061.0,97.0,82.0,4830000000.0,197447987.0,211026.0
1661,NOW,201231.0,1250.33,971.23,12.97,16.65,4830000000.0,197447987.0,211026.0
1662,NOW,200930.0,1151.97,900.27,28.58,12.86,4830000000.0,197447987.0,211026.0
1663,NOW,200630.0,1070.84,837.9,62.27,40.77,4830000000.0,197447987.0,211026.0
1664,SHW,210331.0,4656.0,2112.0,506.8,409.6,18870000000.0,265949600.0,211025.0
1665,SHW,201231.0,4488.8,2128.7,478.6,407.0,18870000000.0,265949600.0,211025.0
1666,SHW,200930.0,5122.2,2455.3,877.4,705.8,18870000000.0,265949600.0,211025.0
1667,SHW,200630.0,4604.0,2208.9,753.8,595.9,18870000000.0,265949600.0,211025.0
1668,SPG,210331.0,1239.95,1015.97,601.65,446.69,4490000000.0,328539392.0,211027.0
1669,SPG,201231.0,1131.43,916.31,462.05,272.32,4490000000.0,328539392.0,211027.0
1670,SPG,200930.0,1060.67,838.16,404.02,146.76,4490000000.0,328539392.0,211027.0
1671,SPG,200630.0,1062.04,860.12,450.87,255.05,4490000000.0,328539392.0,211027.0
1672,SWKS,210402.0,1171.8,578.4,374.7,325.0,4380000000.0,165092532.0,211110.0
1673,SWKS,210101.0,1510.0,761.7,570.7,509.3,4380000000.0,165092532.0,211110.0
1674,SWKS,201002.0,956.8,458.9,267.6,246.9,4380000000.0,165092532.0,211110.0
1675,SWKS,200626.0,736.8,334.1,147.5,129.7,4380000000.0,165092532.0,211110.0
1676,SNA,210403.0,1113.2,602.2,266.2,192.6,4120000000.0,54079984.0,211020.0
1677,SNA,210102.0,1167.8,610.5,284.7,208.9,4120000000.0,54079984.0,211020.0
1678,SNA,200926.0,1027.4,556.0,251.3,179.7,4120000000.0,54079984.0,211020.0
1679,SNA,200627.0,808.9,430.9,148.7,101.2,4120000000.0,54079984.0,211020.0
1680,SO,210331.0,5910.0,,1598.0,1139.0,21270000000.0,1058630385.0,211102.0
1681,SO,201231.0,5117.0,,677.0,391.0,21270000000.0,1058630385.0,211102.0
1682,SO,200930.0,5620.0,,1835.0,1255.0,21270000000.0,1058630385.0,211102.0
1683,SO,200630.0,4620.0,,904.0,616.0,21270000000.0,1058630385.0,211102.0
1684,LUV,210331.0,2052.0,1270.0,199.0,116.0,6870000000.0,591376576.0,211020.0
1685,LUV,201231.0,2013.0,1353.0,-1168.0,-908.0,6870000000.0,591376576.0,211020.0
1686,LUV,200930.0,1793.0,1106.0,-1411.0,-1157.0,6870000000.0,591376576.0,211020.0
1687,LUV,200630.0,1008.0,476.0,-1127.0,-915.0,6870000000.0,591376576.0,211020.0
1688,SWK,210403.0,4197.1,1569.5,649.1,487.4,15600000000.0,161494767.0,211027.0
1689,SWK,210102.0,4407.6,1567.8,590.1,467.3,15600000000.0,161494767.0,211027.0
1690,SWK,200926.0,3850.2,1383.3,520.3,394.9,15600000000.0,161494767.0,211027.0
1691,SWK,200627.0,3147.4,1055.7,165.9,238.4,15600000000.0,161494767.0,211027.0
1692,SBUX,210328.0,6668.0,1852.3,987.6,659.4,23840000000.0,1178300000.0,211103.0
1693,SBUX,201227.0,6749.4,1833.0,913.5,622.2,23840000000.0,1178300000.0,211103.0
1694,SBUX,200927.0,6203.1,1543.1,558.3,392.6,23840000000.0,1178300000.0,211103.0
1695,SBUX,200628.0,4222.1,200.3,-703.9,-678.4,23840000000.0,1178300000.0,211103.0
1696,STT,210331.0,2954.0,,,519.0,5890000000.0,347768272.0,211026.0
1697,STT,201231.0,2931.0,,,537.0,5890000000.0,347768272.0,211026.0
1698,STT,200930.0,2826.0,,,555.0,5890000000.0,347768272.0,211026.0
1699,STT,200630.0,3052.0,,,694.0,5890000000.0,347768272.0,211026.0
1700,STE,210331.0,873.53,381.63,146.07,88.85,3110000000.0,85376813.0,211101.0
1701,STE,201231.0,808.92,345.86,147.03,114.5,3110000000.0,85376813.0,211101.0
1702,STE,200930.0,756.13,330.04,141.26,105.86,3110000000.0,85376813.0,211101.0
1703,STE,200630.0,668.93,285.57,114.0,88.19,3110000000.0,85376813.0,211101.0
1704,SYK,210331.0,3953.0,2431.0,470.0,302.0,14720000000.0,376747866.0,211027.0
1705,SYK,201231.0,4262.0,2773.0,749.0,568.0,14720000000.0,376747866.0,211027.0
1706,SYK,200930.0,3737.0,2461.0,859.0,621.0,14720000000.0,376747866.0,211027.0
1707,SYK,200630.0,2764.0,1583.0,-20.0,-83.0,14720000000.0,376747866.0,211027.0
1708,SIVB,210331.0,1422.93,,,536.81,2650000000.0,54315140.0,211020.0
1709,SIVB,201231.0,1229.34,,,392.91,2650000000.0,54315140.0,211020.0
1710,SIVB,200930.0,1090.71,,,446.31,2650000000.0,54315140.0,211020.0
1711,SIVB,200630.0,892.37,,,233.53,2650000000.0,54315140.0,211020.0
1712,SYF,210331.0,3873.0,,,1025.0,7950000000.0,581598847.0,211014.0
1713,SYF,201231.0,4075.0,,,738.0,7950000000.0,581598847.0,211014.0
1714,SYF,200930.0,3968.0,,,313.0,7950000000.0,581598847.0,211014.0
1715,SYF,200630.0,3925.0,,,48.0,7950000000.0,581598847.0,211014.0
1716,SNPS,210430.0,1024.32,810.34,194.23,195.08,3980000000.0,152574904.0,210824.0
1717,SNPS,210131.0,970.32,762.32,148.35,162.34,3980000000.0,152574904.0,210824.0
1718,SNPS,201031.0,1025.44,800.89,196.13,197.46,3980000000.0,152574904.0,210824.0
1719,SNPS,200731.0,964.13,771.13,210.6,252.91,3980000000.0,152574904.0,210824.0
1720,SYY,210327.0,11824.59,2122.67,235.92,88.93,44030000000.0,511581899.0,211107.0
1721,SYY,201226.0,11558.98,2098.46,212.06,67.29,44030000000.0,511581899.0,211107.0
1722,SYY,200926.0,11777.38,2219.84,419.58,216.9,44030000000.0,511581899.0,211107.0
1723,SYY,200627.0,8866.56,1565.65,-587.48,-618.42,44030000000.0,511581899.0,211107.0
1724,TMUS,210331.0,19759.0,11386.0,2139.0,933.0,77040000000.0,1246857781.0,211024.0
1725,TMUS,201231.0,20341.0,11222.0,1712.0,750.0,77040000000.0,1246857781.0,211024.0
1726,TMUS,200930.0,19272.0,11670.0,2565.0,1253.0,77040000000.0,1246857781.0,211024.0
1727,TMUS,200630.0,17671.0,10946.0,820.0,110.0,77040000000.0,1246857781.0,211024.0
1728,TROW,210331.0,1826.8,,895.8,749.4,6570000000.0,226855575.0,211027.0
1729,TROW,201231.0,1732.9,,756.5,783.4,6570000000.0,226855575.0,211027.0
1730,TROW,200930.0,1595.8,,728.9,643.2,6570000000.0,226855575.0,211027.0
1731,TROW,200630.0,1415.4,,553.7,603.0,6570000000.0,226855575.0,211027.0
1732,TTWO,210331.0,839.43,559.78,255.82,218.81,3370000000.0,115656093.0,211110.0
1733,TTWO,201231.0,860.89,514.64,176.06,182.25,3370000000.0,115656093.0,211110.0
1734,TTWO,200930.0,841.14,408.64,115.37,99.32,3370000000.0,115656093.0,211110.0
1735,TTWO,200630.0,831.31,354.62,82.14,88.5,3370000000.0,115656093.0,211110.0
1736,TPR,210327.0,1273.3,911.9,116.7,91.7,4850000000.0,278858331.0,211101.0
1737,TPR,201226.0,1685.4,1173.7,389.4,311.0,4850000000.0,278858331.0,211101.0
1738,TPR,200926.0,1172.2,830.2,202.2,231.7,4850000000.0,278858331.0,211101.0
1739,TPR,200627.0,714.8,514.6,-280.0,-293.8,4850000000.0,278858331.0,211101.0
1740,TGT,210501.0,24197.0,7481.0,2709.0,2097.0,98140000000.0,497571030.0,210817.0
1741,TGT,210130.0,28339.0,7864.0,1836.0,1380.0,98140000000.0,497571030.0,210817.0
1742,TGT,201031.0,22632.0,7123.0,1423.0,1014.0,98140000000.0,497571030.0,210817.0
1743,TGT,200801.0,22975.0,7302.0,2300.0,1690.0,98140000000.0,497571030.0,210817.0
1744,TEL,210326.0,3738.0,1210.0,612.0,506.0,13070000000.0,330224626.0,211102.0
1745,TEL,201225.0,3522.0,1146.0,448.0,381.0,13070000000.0,330224626.0,211102.0
1746,TEL,200925.0,3261.0,969.0,347.0,230.0,13070000000.0,330224626.0,211102.0
1747,TEL,200626.0,2548.0,707.0,134.0,-41.0,13070000000.0,330224626.0,211102.0
1748,TDY,210404.0,805.7,313.2,121.8,84.7,3110000000.0,37067616.0,211026.0
1749,TDY,210103.0,809.3,315.7,143.8,132.1,3110000000.0,37067616.0,211026.0
1750,TDY,200927.0,749.0,290.5,122.5,93.9,3110000000.0,37067616.0,211026.0
1751,TDY,200628.0,743.3,282.7,109.8,93.7,3110000000.0,37067616.0,211026.0
1752,TFX,210328.0,633.92,344.53,103.43,74.87,2540000000.0,46732674.0,211103.0
1753,TFX,201231.0,711.18,383.55,95.08,76.13,2540000000.0,46732674.0,211103.0
1754,TFX,200927.0,628.3,329.32,132.09,116.59,2540000000.0,46732674.0,211103.0
1755,TFX,200628.0,567.03,278.37,38.81,11.46,2540000000.0,46732674.0,211103.0
1756,TER,210404.0,781.61,461.62,233.01,205.51,3200000000.0,166266321.0,211025.0
1757,TER,201231.0,758.97,449.79,234.08,196.33,3200000000.0,166266321.0,211025.0
1758,TER,200927.0,819.48,458.93,269.66,222.72,3200000000.0,166266321.0,211025.0
1759,TER,200628.0,838.66,471.47,217.95,188.91,3200000000.0,166266321.0,211025.0
1760,TSLA,210331.0,10389.0,2215.0,594.0,438.0,35940000000.0,963330448.0,211026.0
1761,TSLA,201231.0,10744.0,2066.0,575.0,270.0,35940000000.0,963330448.0,211026.0
1762,TSLA,200930.0,8771.0,2063.0,809.0,300.0,35940000000.0,963330448.0,211026.0
1763,TSLA,200630.0,6036.0,1267.0,327.0,104.0,35940000000.0,963330448.0,211026.0
1764,TXN,210331.0,4289.0,2797.0,1939.0,1753.0,15420000000.0,923523523.0,211025.0
1765,TXN,201231.0,4076.0,2646.0,1813.0,1688.0,15420000000.0,923523523.0,211025.0
1766,TXN,200930.0,3817.0,2453.0,1609.0,1353.0,15420000000.0,923523523.0,211025.0
1767,TXN,200630.0,3239.0,2082.0,1228.0,1380.0,15420000000.0,923523523.0,211025.0
1768,TXT,210403.0,2879.0,479.0,190.0,171.0,11750000000.0,225708875.0,211020.0
1769,TXT,210102.0,3667.0,543.0,235.0,236.0,11750000000.0,225708875.0,211020.0
1770,TXT,201003.0,2735.0,403.0,138.0,115.0,11750000000.0,225708875.0,211020.0
1771,TXT,200704.0,2472.0,221.0,-96.0,-92.0,11750000000.0,225708875.0,211020.0
1772,TMO,210403.0,9906.0,5209.0,3049.0,2337.0,35890000000.0,393027886.0,211026.0
1773,TMO,201231.0,10550.0,5556.0,3071.0,2498.0,35890000000.0,393027886.0,211026.0
1774,TMO,200926.0,8521.0,4331.0,2426.0,1933.0,35890000000.0,393027886.0,211026.0
1775,TMO,200627.0,6917.0,3377.0,1391.0,1156.0,35890000000.0,393027886.0,211026.0
1776,TJX,210501.0,10086.66,2831.03,766.03,533.93,37810000000.0,1206487186.0,210823.0
1777,TJX,210130.0,10943.21,3060.64,555.3,325.52,37810000000.0,1206487186.0,210823.0
1778,TJX,201031.0,10117.29,3055.0,1065.68,866.66,37810000000.0,1206487186.0,210823.0
1779,TJX,200801.0,6667.57,1493.09,-34.38,-214.22,37810000000.0,1206487186.0,210823.0
1780,TSCO,210327.0,2792.34,983.78,230.54,181.35,11450000000.0,115255974.0,211027.0
1781,TSCO,201226.0,2878.26,995.53,184.47,135.89,11450000000.0,115255974.0,211027.0
1782,TSCO,200926.0,2606.57,947.96,252.18,190.61,11450000000.0,115255974.0,211027.0
